store,dept,avg_weekly_demand,annual_demand,safety_stock,reorder_point,eoq,naive_annual_cost,optimal_annual_cost,estimated_savings_pct
5,29,1328.94,69104.95,194.4,1523.34,1662.59,4261.18,4156.47,2.46
5,30,856.58,44541.98,116.35,972.93,1334.8,3670.72,3336.99,9.09
5,31,617.88,32129.83,90.75,708.63,1133.66,3372.35,2834.16,15.96
5,32,2295.74,119378.26,304.68,2600.42,2185.21,5469.67,5463.02,0.12
5,33,1569.05,81590.55,205.42,1774.47,1806.55,4561.31,4516.37,0.99
5,34,3600.22,187211.62,487.2,4087.43,2736.51,7100.28,6841.26,3.65
5,35,1162.08,60428.27,167.44,1329.52,1554.71,4052.6,3886.78,4.09
5,36,546.93,28440.37,97.41,644.34,1066.59,3283.66,2666.48,18.8
5,38,55199.79,2870389.18,8226.2,63425.99,10715.2,71599.74,26788.01,62.59
5,40,19328.04,1005057.88,2305.73,21633.77,6340.53,26760.05,15851.32,40.76
5,41,504.55,26236.82,78.7,583.25,1024.44,3230.69,2561.09,20.73
5,42,2932.31,152480.03,365.95,3298.26,2469.66,6265.39,6174.14,1.46
5,44,1309.21,68078.87,175.18,1484.38,1650.2,4236.51,4125.5,2.62
5,45,9.62,500.09,2.01,11.63,141.43,2612.02,353.59,86.46
5,46,4754.94,247257.11,644.39,5399.33,3144.88,8543.68,7862.21,7.98
5,47,5.15,267.6,4.44,9.58,103.46,2606.43,258.65,90.08
5,49,37.27,1937.88,6.27,43.54,278.42,2646.58,696.04,73.7
5,51,0.88,45.71,0.42,1.3,42.76,2601.1,106.89,95.89
5,52,517.5,26909.78,69.75,587.24,1037.49,3246.87,2593.73,20.12
5,54,29.65,1541.98,7.59,37.25,248.35,2637.07,620.88,76.46
5,55,3204.4,166628.91,435.59,3639.99,2581.7,6605.5,6454.24,2.29
5,56,1174.9,61094.7,263.5,1438.4,1563.26,4068.62,3908.15,3.94
5,58,712.14,37031.27,128.41,840.55,1217.07,3490.17,3042.67,12.82
5,59,44.14,2295.28,8.74,52.89,303.0,2655.18,757.51,71.47
5,60,236.48,12297.02,31.83,268.31,701.34,2895.6,1753.36,39.45
5,67,2828.46,147080.09,371.01,3199.47,2425.53,6135.58,6063.83,1.17
5,71,443.87,23081.07,70.92,514.79,960.86,3154.83,2402.14,23.86
5,72,10363.07,538879.58,1456.34,11819.41,4642.76,15553.84,11606.89,25.38
5,74,3474.05,180650.45,461.6,3935.64,2688.13,6942.56,6720.31,3.2
5,77,159.0,8268.0,15.48,174.48,575.08,2798.75,1437.71,48.63
5,79,5006.68,260347.6,682.7,5689.39,3227.06,8858.36,8067.65,8.93
5,80,0.35,18.24,0.24,0.59,27.01,2600.44,67.53,97.4
5,81,2616.24,136044.56,331.93,2948.17,2332.76,5870.3,5831.91,0.65
5,82,3681.19,191421.9,477.26,4158.45,2767.11,7201.49,6917.77,3.94
5,85,929.52,48334.79,125.93,1055.44,1390.46,3761.89,3476.16,7.6
5,87,10084.42,524389.96,1388.68,11473.1,4579.91,15205.53,11449.78,24.7
5,90,3076.45,159975.47,454.04,3530.49,2529.63,6445.56,6324.07,1.88
5,91,1488.03,77377.5,187.57,1675.6,1759.29,4460.04,4398.22,1.39
5,92,7760.49,403545.57,950.21,8710.7,4017.69,12300.61,10044.22,18.34
5,94,111.28,5786.6,29.56,140.84,481.11,2739.1,1202.77,56.09
5,95,19343.64,1005869.04,2529.38,21873.01,6343.09,26779.54,15857.72,40.78
5,96,5991.65,311565.56,786.02,6777.66,3530.24,10089.56,8825.61,12.53
5,97,667.86,34728.7,89.85,757.71,1178.62,3434.82,2946.55,14.22
5,98,4.21,219.16,1.49,5.7,93.63,2605.27,234.07,91.02
6,1,22406.73,1165149.99,2656.38,25063.11,6826.86,30608.41,17067.15,44.24
6,2,50094.25,2604900.75,6635.86,56730.11,10207.65,65217.81,25519.11,60.87
6,3,14108.53,733643.62,1951.73,16060.26,5417.17,20235.66,13542.93,33.07
6,4,34157.12,1776170.29,4573.84,38730.96,8428.93,45296.4,21072.32,53.48
6,5,32197.24,1674256.62,3922.94,36120.19,8183.54,42846.55,20458.84,52.25
6,6,6608.89,343662.37,902.63,7511.52,3707.63,10861.11,9269.07,14.66
6,7,30630.57,1592789.8,4005.49,34636.06,7981.95,40888.22,19954.89,51.2
6,8,47461.66,2468006.52,5494.57,52956.24,9935.81,61927.08,24839.52,59.89
6,9,47728.63,2481888.8,6172.29,53900.92,9963.71,62260.79,24909.28,59.99
6,10,47423.28,2466010.66,6545.75,53969.03,9931.79,61879.1,24829.47,59.87
6,11,21882.03,1137865.79,2837.3,24719.34,6746.45,29952.54,16866.13,43.69
6,12,6683.22,347527.37,1072.28,7755.5,3728.42,10954.02,9321.04,14.91
6,13,37740.77,1962520.26,5176.12,42916.89,8860.07,49775.97,22150.17,55.5
6,14,23965.79,1246221.12,3287.94,27253.73,7060.37,32557.24,17650.93,45.78
6,16,28204.01,1466608.39,4682.95,32886.96,7659.26,37855.01,19148.16,49.42
6,17,16080.64,836193.11,2080.29,18160.93,5783.4,22700.8,14458.5,36.31
6,18,7598.16,395104.54,1506.84,9105.0,3975.45,12097.71,9938.62,17.85
6,19,2636.07,137075.45,369.52,3005.59,2341.58,5895.08,5853.96,0.7
6,20,9299.86,483592.65,1218.22,10518.08,4398.15,14224.82,10995.37,22.7
6,21,9370.44,487262.82,1277.62,10648.06,4414.81,14313.05,11037.02,22.89
6,22,18285.03,950821.63,2488.78,20773.81,6167.08,25456.29,15417.7,39.43
6,23,29838.64,1551609.12,4014.17,33852.8,7878.09,39898.3,19695.23,50.64
6,24,6523.97,339246.33,940.19,7464.16,3683.73,10754.96,9209.32,14.37
6,25,13736.85,714316.2,1841.79,15578.64,5345.34,19771.06,13363.35,32.41
6,26,8975.21,466711.0,1268.59,10243.8,4320.7,13819.01,10801.75,21.83
6,27,1678.32,87272.8,239.3,1917.62,1868.4,4697.9,4671.0,0.57
6,28,578.54,30083.84,81.42,659.96,1096.97,3323.17,2742.44,17.48
6,29,6650.25,345813.07,854.86,7505.11,3719.21,10912.81,9298.02,14.8
6,30,5020.27,261053.95,708.49,5728.76,3231.43,8875.34,8078.58,8.98
6,31,3005.79,156301.03,424.36,3430.15,2500.41,6357.24,6251.02,1.67
6,32,10482.2,545074.24,1506.96,11989.16,4669.37,15702.75,11673.41,25.66
6,33,6961.53,361999.53,887.83,7849.36,3805.26,11301.91,9513.14,15.83
6,34,18095.04,940942.29,2608.29,20703.33,6134.96,25218.81,15337.39,39.18
6,35,3551.45,184675.59,498.82,4050.27,2717.91,7039.32,6794.77,3.47
6,36,3421.47,177916.34,595.87,4017.34,2667.71,6876.84,6669.26,3.02
6,37,3906.56,203141.24,521.4,4427.96,2850.55,7483.2,7126.38,4.77
6,38,78457.15,4079771.78,10861.97,89319.12,12774.62,100671.44,31936.55,68.28
6,40,65805.87,3421905.28,8811.25,74617.12,11699.41,84857.34,29248.53,65.53
6,41,2568.88,133581.97,398.44,2967.33,2311.55,5811.11,5778.88,0.55
6,42,9386.03,488073.42,1379.85,10765.88,4418.48,14332.53,11046.19,22.93
6,44,7697.54,400272.17,1048.44,8745.98,4001.36,12221.93,10003.4,18.15
6,45,24.48,1272.77,4.49,28.96,225.63,2630.6,564.08,78.56
6,46,27346.31,1422008.25,3872.26,31218.57,7541.9,36782.89,18854.76,48.74
6,47,7.86,408.52,3.62,11.48,127.83,2609.82,319.58,87.75
6,48,1727.69,89839.63,323.91,2051.6,1895.68,4759.61,4739.19,0.43
6,49,12496.31,649808.28,1634.13,14130.45,5098.27,18220.39,12745.67,30.05
6,51,24.98,1299.12,4.19,29.17,227.96,2631.23,569.89,78.34
6,52,4179.78,217348.64,577.91,4757.69,2948.55,7824.73,7371.37,5.79
6,54,147.62,7676.39,24.81,172.43,554.13,2784.53,1385.31,50.25
6,55,15353.76,798395.57,2052.1,17405.86,5651.18,21792.2,14127.95,35.17
6,56,6440.47,334904.49,1159.71,7600.18,3660.08,10650.59,9150.2,14.09
6,58,2974.59,154678.55,464.61,3439.2,2487.4,6318.23,6218.49,1.58
6,59,638.88,33221.84,108.51,747.39,1152.77,3398.6,2881.92,15.2
6,60,205.54,10688.2,36.81,242.35,653.86,2856.93,1634.64,42.78
6,67,11247.34,584861.67,1647.37,12894.71,4836.78,16659.17,12091.96,27.42
6,71,5723.34,297613.61,796.73,6520.06,3450.3,9754.17,8625.74,11.57
6,72,75313.46,3916300.13,10047.73,85361.19,12516.07,96741.83,31290.17,67.66
6,74,21810.77,1134160.04,3084.57,24895.34,6735.46,29863.46,16838.65,43.61
6,77,25.96,1349.88,5.39,31.35,232.37,2632.45,580.92,77.93
6,78,0.71,36.81,0.26,0.97,38.37,2600.88,95.94,96.31
6,79,24449.83,1271390.94,3541.48,27991.31,7131.31,33162.28,17828.28,46.24
6,80,13716.43,713254.37,1985.71,15702.14,5341.36,19745.54,13353.41,32.37
6,81,15452.46,803527.99,1919.8,17372.26,5669.31,21915.58,14173.28,35.33
6,82,18959.22,985879.45,2483.23,21442.45,6279.74,26299.03,15699.36,40.3
6,83,4022.33,209161.1,473.52,4495.84,2892.48,7627.91,7231.2,5.2
6,85,2631.79,136853.33,415.87,3047.66,2339.69,5889.74,5849.22,0.69
6,87,40390.26,2100293.39,5180.96,45571.21,9165.79,53087.82,22914.48,56.84
6,90,53338.46,2773600.16,7455.02,60793.48,10533.0,69273.08,26332.49,61.99
6,91,45300.94,2355649.06,5748.55,51049.5,9707.01,59226.18,24267.51,59.03
6,92,98150.65,5103833.67,12811.2,110961.85,14288.22,125288.31,35720.56,71.49
6,93,41231.26,2144025.35,5321.84,46553.1,9260.72,54139.07,23151.81,57.24
6,94,41701.69,2168488.06,5387.77,47089.46,9313.41,54727.12,23283.51,57.46
6,95,89208.79,4638856.89,11824.54,101033.32,13621.83,114110.98,34054.58,70.16
6,96,30420.16,1581848.08,3769.56,34189.71,7954.49,40625.19,19886.23,51.05
6,97,20615.03,1071981.6,2686.37,23301.4,6548.23,28368.79,16370.57,42.29
6,98,9592.78,498824.56,1226.68,10819.46,4466.88,14590.98,11167.19,23.47
6,99,138.89,7222.17,33.44,172.33,537.48,2773.61,1343.7,51.55
7,1,9223.65,479629.75,1377.96,10601.61,4380.09,14129.56,10950.23,22.5
7,2,22543.04,1172237.88,3111.4,25654.43,6847.59,30778.8,17118.98,44.38
7,3,8131.85,422855.99,1122.3,9254.15,4112.69,12764.81,10281.73,19.45
7,4,14942.59,777014.63,2061.12,17003.71,5575.0,21278.24,13937.49,34.5
7,5,12710.56,660949.25,1660.99,14371.55,5141.79,18488.2,12854.47,30.47
7,6,5957.8,309805.48,854.85,6812.64,3520.26,10047.25,8800.65,12.41
7,7,10422.66,541978.52,1594.01,12016.68,4656.09,15628.33,11640.22,25.52
7,8,13915.76,723619.76,1984.07,15899.84,5380.04,19994.71,13450.09,32.73
7,9,29722.74,1545582.28,4302.02,34024.75,7862.78,39753.42,19656.95,50.55
7,10,21051.52,1094678.81,2817.01,23868.53,6617.19,28914.39,16542.97,42.79
7,11,15278.75,794494.85,2041.27,17320.02,5637.36,21698.43,14093.39,35.05
7,12,5674.27,295062.17,770.84,6445.11,3435.47,9692.84,8588.69,11.39
7,13,14909.71,775304.82,2023.06,16932.77,5568.86,21237.14,13922.15,34.44
7,14,9847.73,512081.88,1381.33,11229.06,4525.85,14909.66,11314.61,24.11
7,16,13559.72,705105.57,2562.55,16122.28,5310.76,19549.65,13276.91,32.09
7,17,5505.46,286284.08,783.07,6288.54,3383.99,9481.83,8459.97,10.78
7,18,1953.15,101563.86,481.5,2434.65,2015.58,5041.44,5038.94,0.05
7,19,88.25,4589.25,24.11,112.36,428.45,2710.32,1071.13,60.48
7,20,3126.24,162564.52,391.19,3517.43,2550.02,6507.8,6375.04,2.04
7,21,1880.26,97773.41,267.02,2147.28,1977.61,4950.32,4944.02,0.13
7,22,6723.99,349647.6,891.96,7615.95,3739.77,11004.99,9349.43,15.04
7,23,13838.55,719604.67,1793.92,15632.47,5365.09,19898.19,13412.72,32.59
7,24,2496.61,129823.74,334.69,2831.3,2278.8,5720.76,5697.01,0.42
7,25,5161.37,268391.22,580.97,5742.34,3276.53,9051.71,8191.33,9.51
7,26,1928.19,100266.03,261.14,2189.33,2002.66,5010.24,5006.65,0.07
7,27,644.63,33520.91,92.68,737.31,1157.94,3405.79,2894.86,15.0
7,28,190.62,9912.46,27.28,217.91,629.68,2838.28,1574.2,44.54
7,29,1341.41,69753.1,182.71,1524.12,1670.37,4276.76,4175.92,2.36
7,30,1101.66,57286.49,143.06,1244.72,1513.76,3977.08,3784.39,4.84
7,31,1739.32,90444.85,235.08,1974.4,1902.05,4774.16,4755.12,0.4
7,32,5043.86,262280.57,707.83,5751.69,3239.02,8904.82,8097.54,9.07
7,33,2196.67,114227.08,307.01,2503.69,2137.54,5345.84,5343.85,0.04
7,34,4679.53,243335.6,611.51,5291.04,3119.84,8449.41,7799.61,7.69
7,35,398.01,20696.77,57.88,455.89,909.87,3097.52,2274.68,26.56
7,36,1767.13,91890.8,251.49,2018.62,1917.19,4808.91,4792.98,0.33
7,38,31419.17,1633796.95,4053.34,35472.51,8084.05,41873.97,20210.13,51.74
7,40,31603.35,1643374.31,4131.69,35735.05,8107.71,42104.19,20269.28,51.86
7,41,1592.33,82801.06,232.14,1824.47,1819.9,4590.41,4549.75,0.89
7,42,6485.04,337222.2,763.17,7248.21,3672.72,10706.3,9181.81,14.24
7,44,3508.9,182462.74,427.22,3936.12,2701.58,6986.12,6753.94,3.32
7,45,11.86,616.51,1.92,13.78,157.04,2614.82,392.59,84.99
7,46,14648.71,761732.84,2064.95,16713.66,5519.9,20910.89,13799.75,34.01
7,47,3.09,160.68,1.03,4.12,80.17,2603.86,200.42,92.3
7,48,1274.66,66282.12,196.46,1471.12,1628.28,4193.32,4070.69,2.92
7,49,16.46,855.77,3.39,19.85,185.02,2620.57,462.54,82.35
7,51,9.47,492.61,3.3,12.77,140.37,2611.84,350.93,86.56
7,52,1263.25,65688.8,182.72,1445.97,1620.97,4179.06,4052.43,3.03
7,54,53.2,2766.43,8.09,61.29,332.65,2666.5,831.63,68.81
7,55,5966.43,310254.53,742.31,6708.75,3522.81,10058.04,8807.02,12.44
7,56,3096.68,161027.46,494.42,3591.11,2537.93,6470.85,6344.83,1.95
7,58,645.03,33541.81,105.34,750.38,1158.31,3406.29,2895.76,14.99
7,59,65.24,3392.43,14.58,79.81,368.37,2681.55,920.93,65.66
7,60,96.13,4998.97,14.32,110.46,447.17,2720.17,1117.92,58.9
7,67,3787.76,196963.27,516.55,4304.31,2806.87,7334.69,7017.18,4.33
7,71,2376.86,123596.89,328.96,2705.82,2223.48,5571.08,5558.71,0.22
7,72,42410.85,2205364.05,5847.25,48258.1,9392.26,55613.56,23480.65,57.78
7,74,9711.52,504999.1,1424.33,11135.86,4494.44,14739.4,11236.09,23.77
7,77,103.01,5356.65,31.36,134.37,462.89,2728.77,1157.22,57.59
7,79,5856.91,304559.18,743.41,6600.31,3490.32,9921.13,8725.81,12.05
7,80,425.2,22110.4,65.48,490.68,940.43,3131.5,2351.08,24.92
7,81,6426.51,334178.62,934.74,7361.26,3656.11,10633.14,9140.28,14.04
7,82,9267.02,481884.79,1205.4,10472.42,4390.37,14183.77,10975.94,22.62
7,83,562.06,29226.86,83.33,645.39,1081.24,3302.57,2703.09,18.15
7,85,1977.7,102840.63,254.32,2232.03,2028.21,5072.13,5070.52,0.03
7,87,11113.22,577887.29,1552.02,12665.23,4807.86,16491.52,12019.64,27.12
7,90,13844.21,719898.9,1954.69,15798.9,5366.19,19905.26,13415.47,32.6
7,91,10248.9,532942.63,1420.66,11669.56,4617.11,15411.12,11542.78,25.1
7,92,26511.95,1378621.15,3456.5,29968.44,7425.96,35739.93,18564.89,48.06
7,93,1326.79,68992.97,208.03,1534.82,1661.24,4258.48,4153.1,2.47
7,94,557.72,29001.56,98.09,655.81,1077.06,3297.15,2692.65,18.33
7,95,34208.1,1778821.06,4941.97,39150.06,8435.21,45360.12,21088.04,53.51
7,96,1093.57,56865.51,143.71,1237.27,1508.18,3966.96,3770.46,4.95
7,97,4372.69,227379.76,544.8,4917.48,3015.82,8065.86,7539.56,6.53
7,98,257.24,13376.37,42.26,299.5,731.47,2921.55,1828.69,37.41
8,1,13851.62,720284.12,1868.04,15719.66,5367.62,19914.52,13419.05,32.62
8,2,35585.82,1850462.75,4670.94,40256.76,8603.4,47082.28,21508.5,54.32
8,3,9084.66,472402.16,1423.7,10508.35,4346.96,13955.82,10867.41,22.13
8,4,20998.76,1091935.58,2801.91,23800.68,6608.89,28848.45,16522.22,42.73
8,5,18809.1,978073.16,2586.81,21395.91,6254.83,26111.37,15637.08,40.11
8,6,3100.75,161238.95,480.04,3580.79,2539.6,6475.94,6349.0,1.96
8,7,17633.28,916930.48,2271.18,19904.46,6056.17,24641.6,15140.43,38.56
8,8,26429.0,1374308.16,3567.25,29996.26,7414.33,35636.25,18535.83,47.99
8,9,11616.73,604070.17,1574.32,13191.05,4915.57,17120.92,12288.92,28.22
8,10,20642.87,1073429.11,2540.51,23183.37,6552.65,28403.58,16381.61,42.33
8,11,18472.22,960555.31,2245.79,20718.01,6198.57,25690.27,15496.41,39.68
8,12,7132.54,370892.12,928.3,8060.84,3851.71,11515.68,9629.28,16.38
8,13,25267.81,1313926.14,3404.99,28672.8,7249.62,34184.76,18124.06,46.98
8,14,10067.36,523502.54,1402.93,11470.29,4576.04,15184.2,11440.09,24.66
8,16,16500.47,858024.64,2768.44,19268.91,5858.41,23225.59,14646.03,36.94
8,17,7446.35,387210.14,980.62,8426.96,3935.53,11907.94,9838.83,17.38
8,18,4277.55,222432.84,1150.06,5427.62,2982.84,7946.94,7457.09,6.16
8,19,1021.69,53127.76,172.83,1194.51,1457.78,3877.11,3644.44,6.0
8,20,3771.24,196104.26,503.48,4274.71,2800.74,7314.04,7001.86,4.27
8,21,4669.65,242821.96,587.86,5257.51,3116.55,8437.07,7791.37,7.65
8,22,6981.92,363059.88,895.89,7877.81,3810.83,11327.4,9527.07,15.89
8,23,14221.51,739518.52,1843.16,16064.67,5438.82,20376.89,13597.04,33.27
8,24,4180.63,217392.55,609.39,4790.02,2948.85,7825.78,7372.12,5.8
8,25,6771.84,352135.44,948.51,7720.34,3753.05,11064.79,9382.64,15.2
8,26,6109.12,317674.11,748.58,6857.7,3564.68,10236.4,8911.71,12.94
8,27,891.36,46350.58,119.54,1010.89,1361.63,3714.2,3404.06,8.35
8,28,315.25,16393.18,49.27,364.53,809.77,2994.07,2024.42,32.39
8,29,2819.25,146601.09,351.1,3170.35,2421.58,6124.06,6053.95,1.14
8,30,2335.26,121433.61,313.29,2648.56,2203.94,5519.08,5509.85,0.17
8,31,1320.18,68649.1,202.31,1522.49,1657.1,4250.22,4142.74,2.53
8,32,5074.95,263897.16,708.18,5783.13,3248.98,8943.68,8122.46,9.18
8,33,4953.14,257563.05,736.47,5689.6,3209.75,8791.42,8024.39,8.72
8,34,8340.91,433727.53,1047.26,9388.18,4165.23,13026.14,10413.06,20.06
8,35,1883.11,97921.98,292.05,2175.16,1979.11,4953.89,4947.78,0.12
8,36,944.94,49136.66,144.54,1089.47,1401.95,3781.17,3504.88,7.31
8,37,2240.9,116527.05,322.38,2563.28,2158.95,5401.13,5397.38,0.07
8,38,58582.66,3046298.37,7441.05,66023.71,11038.66,75828.33,27596.64,63.61
8,40,38028.03,1977457.58,5276.23,43304.26,8893.72,50135.04,22234.31,55.65
8,41,1113.98,57927.15,183.61,1297.59,1522.2,3992.48,3805.49,4.68
8,42,5279.7,274544.66,698.14,5977.85,3313.88,9199.63,8284.69,9.95
8,44,3655.29,190075.18,502.08,4157.38,2757.36,7169.12,6893.39,3.85
8,45,0.79,40.98,0.23,1.02,40.49,2600.99,101.21,96.11
8,46,17650.6,917831.02,2092.82,19743.41,6059.15,24663.25,15147.86,38.58
8,47,6.69,348.06,5.85,12.54,117.99,2608.37,294.98,88.69
8,49,2261.56,117601.07,313.17,2574.73,2168.88,5426.95,5422.2,0.09
8,51,0.94,48.81,1.67,2.61,44.19,2601.17,110.47,95.75
8,52,1945.22,101151.21,284.41,2229.62,2011.48,5031.52,5028.7,0.06
8,54,54.33,2825.17,11.65,65.98,336.16,2667.91,840.41,68.5
8,55,6576.41,341973.33,885.51,7461.93,3698.5,10820.51,9246.26,14.55
8,56,5029.03,261509.34,1175.62,6204.65,3234.25,8886.28,8085.63,9.01
8,58,1793.13,93242.55,308.61,2101.74,1931.24,4841.41,4828.11,0.27
8,59,418.69,21771.99,65.76,484.46,933.21,3123.37,2333.02,25.3
8,60,234.8,12209.82,33.61,268.41,698.85,2893.51,1747.13,39.62
8,67,4814.79,250369.05,597.27,5412.06,3164.61,8618.49,7911.53,8.2
8,71,2279.6,118539.32,311.16,2590.77,2177.52,5449.5,5443.79,0.1
8,72,35161.8,1828413.84,4882.84,40044.64,8551.99,46552.26,21379.98,54.07
8,74,9115.36,473998.96,1194.46,10309.83,4354.3,13994.21,10885.76,22.21
8,78,0.75,39.2,0.36,1.12,39.6,2600.94,98.99,96.19
8,79,21129.3,1098723.64,2721.21,23850.51,6629.4,29011.63,16573.5,42.87
8,80,9181.87,477457.31,1168.52,10350.39,4370.16,14077.34,10925.4,22.39
8,81,12600.43,655222.4,1668.22,14268.65,5119.46,18350.54,12798.66,30.25
8,82,14111.4,733792.67,1903.34,16014.74,5417.72,20239.25,13544.3,33.08
8,83,2628.1,136661.19,343.07,2971.17,2338.04,5885.12,5845.11,0.68
8,85,2263.27,117689.99,311.76,2575.03,2169.7,5429.09,5424.25,0.09
8,87,20204.18,1050617.13,2803.13,23007.3,6482.64,27855.22,16206.61,41.82
8,90,39245.78,2040780.38,5268.37,44514.15,9035.0,51657.22,22587.5,56.27
8,91,31542.2,1640194.33,4457.46,35999.66,8099.86,42027.75,20249.66,51.82
8,92,60212.49,3131049.66,8761.21,68973.71,11191.16,77865.62,27977.89,64.07
8,93,27515.64,1430813.04,3649.63,31165.26,7565.22,36994.54,18913.04,48.88
8,94,25327.46,1317028.1,3195.53,28523.0,7258.18,34259.33,18145.44,47.04
8,95,62959.33,3273885.05,8432.59,71391.92,11443.57,81299.16,28608.94,64.81
8,96,10.19,529.98,0.52,10.71,145.6,2612.74,364.0,86.07
8,97,16978.37,882875.06,2295.66,19274.02,5942.64,23822.96,14856.61,37.64
8,98,6773.92,352243.98,832.75,7606.67,3753.63,11067.4,9384.08,15.21
8,99,68.78,3576.64,31.45,100.23,378.24,2685.98,945.6,64.79
9,1,11308.63,588048.66,1409.24,12717.87,4849.94,16735.79,12124.86,27.55
9,2,24951.67,1297486.85,3147.9,28099.57,7204.13,33789.59,18010.32,46.7
9,3,6453.63,335588.53,851.96,7305.59,3663.82,10667.03,9159.54,14.13
9,4,17161.15,892379.59,2132.74,19293.89,5974.54,24051.43,14936.36,37.9
9,5,18254.16,949216.4,2552.88,20807.05,6161.87,25417.7,15404.68,39.39
9,6,2488.89,129422.52,364.07,2852.97,2275.28,5711.12,5688.2,0.4
9,7,12264.1,637733.11,1750.84,14014.94,5050.68,17930.12,12626.69,29.58
9,8,21408.41,1113237.49,2658.25,24066.66,6673.04,29360.52,16682.61,43.18
9,9,12934.1,672573.05,1805.91,14740.01,5186.8,18767.62,12967.01,30.91
9,10,12810.48,666144.98,1744.14,14554.62,5161.96,18613.1,12904.89,30.67
9,11,14671.28,762906.39,2160.56,16831.84,5524.15,20939.1,13810.38,34.05
9,12,6470.86,336484.6,812.68,7283.54,3668.7,10688.57,9171.76,14.19
9,13,22129.78,1150748.33,3228.25,25358.03,6784.54,30262.22,16961.34,43.95
9,14,6820.63,354672.94,901.97,7722.61,3766.55,11125.79,9416.38,15.36
9,16,12013.56,624705.27,1973.05,13986.62,4998.82,17616.95,12497.05,29.06
9,17,4911.33,255389.32,646.08,5557.41,3196.18,8739.17,7990.45,8.57
9,18,2722.09,141548.78,577.22,3299.31,2379.49,6002.61,5948.71,0.9
9,19,1429.89,74354.26,190.25,1620.14,1724.58,4387.36,4311.45,1.73
9,20,2548.36,132514.65,338.05,2886.41,2302.3,5785.45,5755.75,0.51
9,21,3582.36,186282.83,464.34,4046.71,2729.71,7077.95,6824.27,3.58
9,22,4830.94,251208.95,589.28,5420.22,3169.91,8638.68,7924.79,8.26
9,23,10814.98,562379.06,1461.03,12276.01,4742.91,16118.73,11857.27,26.44
9,24,2438.93,126824.43,362.7,2801.63,2252.33,5648.66,5630.82,0.32
9,25,5173.22,269007.39,611.17,5784.39,3280.29,9066.52,8200.72,9.55
9,26,4028.13,209462.73,571.59,4599.72,2894.57,7635.16,7236.41,5.22
9,27,671.14,34899.44,85.44,756.58,1181.51,3438.93,2953.79,14.11
9,28,245.84,12783.73,34.77,280.61,715.09,2907.3,1787.72,38.51
9,29,1876.65,97585.92,252.24,2128.89,1975.71,4945.82,4939.28,0.13
9,30,1601.4,83272.69,240.04,1841.44,1825.08,4601.75,4562.69,0.85
9,31,1054.71,54844.67,143.2,1197.91,1481.14,3918.38,3702.86,5.5
9,32,3996.32,207808.39,487.48,4483.8,2883.11,7595.39,7207.78,5.1
9,33,2534.63,131800.94,375.07,2909.7,2296.09,5768.29,5740.23,0.49
9,34,5711.08,296976.11,711.22,6422.3,3446.6,9738.85,8616.5,11.52
9,35,1442.77,75024.22,205.64,1648.41,1732.33,4403.47,4330.83,1.65
9,36,750.41,39021.43,133.96,884.38,1249.34,3538.02,3123.36,11.72
9,38,78201.28,4066466.61,10008.41,88209.7,12753.77,100351.6,31884.43,68.23
9,40,29147.06,1515647.15,3247.16,32394.22,7786.26,39033.83,19465.66,50.13
9,41,1007.64,52397.17,174.28,1181.92,1447.72,3859.55,3619.29,6.22
9,42,3043.15,158243.91,404.31,3447.46,2515.9,6403.94,6289.75,1.78
9,44,3306.53,171939.39,443.77,3750.3,2622.51,6733.16,6556.28,2.63
9,45,1.63,84.57,0.57,2.2,58.16,2602.03,145.4,94.41
9,46,7621.25,396305.14,970.49,8591.74,3981.48,12126.57,9953.71,17.92
9,47,8.82,458.59,3.34,12.15,135.44,2611.02,338.6,87.03
9,48,662.76,34463.69,117.64,780.4,1174.12,3428.45,2935.29,14.38
9,49,18.97,986.31,4.74,23.7,198.63,2623.71,496.57,81.07
9,52,1653.11,85961.95,216.99,1870.1,1854.31,4666.39,4635.78,0.66
9,54,39.83,2070.93,7.9,47.73,287.81,2649.78,719.54,72.85
9,55,8093.6,420866.97,1035.92,9129.52,4103.01,12716.99,10257.52,19.34
9,56,2774.82,144290.53,522.31,3297.13,2402.42,6068.52,6006.05,1.03
9,59,137.49,7149.65,23.48,160.98,534.78,2771.87,1336.94,51.77
9,60,63.5,3301.8,9.83,73.32,363.42,2679.37,908.54,66.09
9,67,3240.81,168521.87,449.72,3690.53,2596.32,6651.01,6490.8,2.41
9,71,1370.89,71286.44,219.6,1590.5,1688.63,4313.62,4221.56,2.13
9,72,30511.54,1586599.82,3940.43,34451.96,7966.43,40739.42,19916.07,51.11
9,74,7185.12,373626.11,1007.98,8193.1,3865.88,11581.4,9664.71,16.55
9,79,12206.17,634720.93,1593.6,13799.77,5038.73,17857.71,12596.83,29.46
9,80,0.39,20.22,0.13,0.52,28.44,2600.49,71.11,97.27
9,81,2381.59,123842.87,305.11,2686.7,2225.69,5576.99,5564.24,0.23
9,82,9555.37,496879.13,1178.51,10733.88,4458.16,14544.21,11145.39,23.37
9,85,862.33,44841.26,101.13,963.47,1339.27,3677.91,3348.18,8.97
9,87,14688.31,763791.98,2008.92,16697.22,5527.36,20960.38,13818.39,34.07
9,90,2981.25,155024.97,423.93,3405.18,2490.18,6326.56,6225.45,1.6
